id_veicolo,commerciale,eta_approx,genere
8529,N,20,F
8530,N,50,F
8531,N,50,M
8532,N,63,M
8533,N,62,M
8534,N,36,F
8535,N,44,F
8536,N,80,F
8537,N,79,M
8538,N,82,F
8539,N,40,F
8540,N,55,M
8541,N,61,F
8542,N,59,M
8543,N,89,M
8544,N,65,M
8545,N,64,M
8546,N,62,F
8547,N,67,M
8548,N,57,F
8549,N,69,F
8550,N,47,F
8551,N,74,M
8552,N,45,F
8553,N,44,F
8554,N,58,F
8555,N,60,F
8556,N,46,M
8557,N,29,M
8558,N,48,F
8559,N,68,F
8560,N,69,M
8561,N,78,F
8562,N,43,F
8563,N,34,F
8564,N,47,F
8565,N,78,F
8566,N,39,M
8567,N,68,F
8568,N,64,F
8569,N,74,M
8570,N,85,M
8571,N,36,M
8572,N,57,F
8573,N,50,F
8574,S,0,_
8575,N,35,M
8576,N,56,F
8577,N,38,M
8578,N,83,F
8579,N,80,M
8580,N,24,F
8581,N,53,M
8582,N,49,M
8583,S,0,_
8584,N,69,F
8585,N,63,M
8586,N,46,F
8587,N,80,F
8588,S,0,_
8589,N,59,M
8590,S,0,_
8591,N,57,F
8592,N,58,M
8593,N,66,M
8594,N,78,M
8595,N,63,F
8596,S,0,_
8597,N,80,M
8598,N,63,M
8599,N,65,F
8600,N,57,M
8601,N,74,M
8602,N,55,F
8603,N,39,F
8604,N,49,M
8605,N,80,F
8606,N,66,F
8607,S,0,_
8608,N,48,F
8609,N,50,F
8610,S,0,_
8611,N,37,F
8612,N,67,M
8613,N,68,M
8614,N,55,F
8615,S,0,_
8616,N,52,M
8617,N,60,F
8618,S,0,_
8619,N,59,M
8620,N,67,M
8621,N,52,M
8622,N,29,M
8623,N,60,M
8624,N,56,F
8625,N,63,M
8626,N,75,M
8627,S,0,_
8628,N,46,M
8629,S,0,_
8630,N,29,M
8631,N,52,M
8632,N,49,F
8633,N,82,M
8634,N,33,F
8635,N,86,M
8636,N,58,F
8637,N,38,M
8638,N,73,M
8639,N,69,M
8640,N,59,M
8641,N,66,F
8642,N,55,M
8643,N,43,M
8644,N,29,F
8645,N,55,F
8646,N,60,M
8647,N,52,M
8648,N,65,M
8649,N,68,M
8650,N,68,M
8651,N,49,F
8652,N,49,F
8653,N,63,F
8654,N,63,M
8655,N,79,F
8656,N,62,F
8657,N,38,M
8658,N,31,F
8659,N,67,F
8660,N,70,F
8661,N,52,M
8662,N,58,M
8663,N,43,M
8664,N,79,M
8665,N,59,F
8666,N,41,M
8667,N,28,M
8668,N,69,M
8669,N,65,F
8670,N,70,F
8671,N,56,M
8672,S,0,_
8673,S,0,_
8674,N,54,M
8675,N,77,F
8676,N,64,M
8677,N,91,F
8678,N,50,M
8679,N,55,F
8680,N,67,M
8681,N,65,M
8682,N,57,M
8683,N,57,F
8684,N,48,M
8685,N,63,M
8686,N,78,M
8687,N,51,F
8688,N,59,F
8689,N,41,M
8690,N,60,F
8691,S,0,_
8692,N,49,F
8693,N,42,M
8694,N,48,F
8695,N,74,M
8696,N,61,M
8697,N,47,M
8698,N,32,M
8699,N,86,F
8700,S,0,_
8701,N,53,M
8702,N,87,M
8703,N,65,M
8704,N,49,F
8705,N,62,M
8706,N,75,F
8707,N,73,F
8708,N,67,M
8709,N,79,M
8710,N,21,M
8711,N,62,F
8712,N,55,F
8713,N,50,M
8714,S,0,_
8715,N,62,F
8716,N,60,F
8717,N,83,M
8718,N,51,F
8719,N,59,F
8720,N,76,M
8721,S,0,_
8722,N,78,M
8723,N,38,M
8724,N,68,F
8725,N,67,M
8726,N,69,M
8727,N,20,M
8728,N,55,M
8729,N,43,M
8730,N,58,M
8731,N,54,M
8732,N,41,F
8733,N,54,M
8734,N,53,F
8735,N,54,M
8736,N,57,F
8737,S,0,_
8738,N,43,M
8739,N,40,M
8740,N,65,M
8741,N,28,M
8742,N,63,F
8743,N,63,F
8744,N,49,M
8745,N,75,M
8746,N,28,M
8747,N,26,F
8748,N,29,M
8749,N,65,M
8750,N,73,M
8751,N,73,M
8752,N,51,M
8753,N,54,F
8754,N,64,M
8755,N,32,F
8756,N,42,M
8757,N,77,M
8758,S,0,_
8759,S,0,_
8760,N,79,M
8761,N,47,M
8762,N,60,F
8763,N,57,M
8764,N,62,M
8765,N,60,M
8766,N,73,M
8767,N,51,F
8768,N,36,F
8769,N,83,M
8770,N,78,F
8771,N,67,M
8772,N,56,F
8773,S,0,_
8774,N,47,M
8775,N,77,F
8776,N,89,M
8777,N,43,F
8778,S,0,_
8779,N,70,M
8780,N,28,F
8781,N,71,M
8782,N,67,M
8783,N,72,M
8784,S,0,_
8785,N,67,M
8786,N,57,F
8787,N,47,M
8788,N,76,M
8789,N,52,M
8790,N,46,F
8791,N,38,M
8792,N,26,M
8793,N,54,M
8794,N,52,M
8795,N,51,F
8796,N,28,M
8797,N,57,M
8798,N,54,M
8799,N,68,M
8800,N,32,M
8801,S,0,_
8802,N,47,M
8803,N,62,F
8804,N,76,F
8805,N,71,M
8806,N,49,M
8807,N,39,M
8808,N,82,M
8809,S,0,_
8810,S,0,_
8811,N,57,F
8812,N,82,M
8813,N,53,F
8814,N,51,M
8815,N,64,M
8816,N,40,F
8817,N,81,F
8818,N,83,M
8819,N,71,F
8820,S,0,_
8821,N,51,F
8822,N,32,M
8823,N,53,M
8824,S,0,_
8825,N,57,F
8826,N,50,M
8827,N,76,M
8828,N,33,M
8829,N,60,M
8830,N,85,M
8831,N,71,M
8832,N,67,M
8833,N,60,M
8834,N,49,M
8835,N,64,M
8836,N,33,F
8837,N,36,F
8838,S,0,_
8839,S,0,_
8840,S,0,_
8841,N,56,F
8842,N,73,M
8843,N,51,F
8844,S,0,_
8845,N,49,M
8846,S,0,_
8847,N,80,F
8848,N,57,F
8849,N,58,M
8850,N,53,M
8851,N,38,F
8852,N,63,F
8853,N,44,M
8854,N,60,M
8855,N,86,F
8856,N,54,M
8857,N,47,F
8858,N,58,M
8859,N,81,M
8860,N,40,M
8861,N,84,M
8862,N,77,M
8863,N,73,M
8864,N,74,F
8865,S,0,_
8866,N,45,M
8867,N,67,M
8868,N,80,F
8869,N,46,F
8870,N,53,M
8871,S,0,_
8872,N,66,M
8873,N,49,M
8874,N,51,M
8875,N,72,M
8876,N,58,F
8877,N,78,M
8878,N,69,M
8879,N,72,M
8880,N,26,F
8881,N,55,F
8882,N,55,F
8883,N,59,M
8884,N,41,M
8885,N,69,F
8886,N,57,M
8887,S,0,_
8888,N,75,M
8889,N,39,F
8890,N,47,M
8891,N,61,F
8892,N,42,M
8893,N,59,M
8894,N,65,M
8895,N,78,M
8896,N,73,F
8897,N,46,F
8898,N,62,F
8899,N,48,F
8900,N,63,M
8901,N,56,F
8902,N,62,M
8903,N,56,F
8904,N,51,M
8905,N,62,M
8906,S,0,_
8907,N,87,M
8908,N,63,M
8909,N,49,M
8910,N,52,F
8911,N,76,F
8912,S,0,_
8913,N,48,F
8914,N,57,F
8915,N,72,M
8916,N,77,F
8917,N,69,M
8918,N,66,F
8919,N,51,F
8920,N,48,F
8921,N,78,M
8922,N,56,F
8923,N,69,F
8924,N,27,F
8925,N,41,F
8926,N,51,F
8927,N,63,M
8928,N,41,M
8929,N,54,M
8930,N,64,M
8931,N,58,F
8932,N,61,F
8933,N,50,M
8934,N,70,M
8935,N,35,M
8936,N,63,F
8937,N,79,F
8938,N,57,M
8939,N,60,M
8940,N,29,F
8941,N,52,M
8942,N,52,M
8943,N,43,F
8944,N,52,M
8945,N,46,M
8946,N,66,F
8947,S,0,_
8948,N,66,M
8949,N,73,M
8950,N,49,F
8951,N,70,F
8952,N,64,M
8953,N,72,M
8954,N,80,M
8955,N,82,M
8956,N,57,F
8957,N,53,M
8958,N,95,M
8959,N,24,F
8960,N,62,M
8961,N,39,M
8962,N,65,M
8963,N,64,M
8964,N,41,M
8965,N,41,F
8966,S,0,_
8967,N,43,F
8968,N,44,M
8969,N,36,M
8970,N,41,M
8971,N,45,M
8972,N,35,F
8973,N,41,M
8974,N,59,M
8975,N,87,F
8976,S,0,_
8977,N,48,F
8978,N,80,M
8979,N,57,M
8980,N,43,F
8981,N,44,F
8982,S,0,_
8983,N,59,F
8984,N,66,M
8985,N,53,F
8986,N,45,M
8987,N,62,F
8988,N,49,M
8989,N,60,M
8990,N,57,M
8991,N,36,F
8992,N,79,M
8993,N,46,M
8994,N,61,M
8995,S,0,_
8996,N,60,F
8997,N,69,M
8998,S,0,_
8999,N,70,M
9000,N,48,M
9001,N,59,M
9002,N,58,F
9003,N,74,F
9004,N,61,M
9005,N,42,M
9006,N,59,M
9007,N,74,F
9008,N,83,F
9009,N,89,M
9010,N,54,F
9011,N,77,M
9012,N,45,M
9013,N,78,M
9014,N,37,M
9015,N,59,F
9016,N,44,M
9017,N,37,F
9018,N,56,F
9019,N,62,F
9020,S,0,_
9021,N,79,M
9022,N,80,M
9023,N,69,M
9024,N,58,M
9025,N,74,F
9026,N,43,M
9027,N,80,M
9028,N,45,F
9029,N,70,M
9030,N,64,F
9031,N,25,M
9032,N,55,F
9033,N,63,M
9034,N,39,M
9035,N,30,M
9036,N,63,M
9037,N,63,F
9038,N,53,M
9039,N,49,F
9040,N,85,M
9041,N,57,F
9042,N,46,M
9043,N,27,M
9044,N,67,M
9045,N,77,F
9046,N,23,M
9047,N,48,M
9048,S,0,_
9049,N,39,F
9050,S,0,_
9051,N,78,M
9052,N,51,M
9053,N,44,M
9054,N,57,F
9055,N,66,M
9056,N,62,F
9057,N,68,M
9058,N,73,M
9059,N,28,M
9060,N,65,M
9061,N,73,M
9062,N,66,F
9063,N,50,F
9064,N,75,M
9065,N,58,M
9066,N,35,M
9067,N,61,F
9068,N,56,F
9069,S,0,_
9070,N,60,F
9071,S,0,_
9072,N,38,M
9073,N,41,M
9074,N,78,M
9075,N,56,M
9076,S,0,_
9077,N,58,F
9078,N,50,M
9079,N,39,M
9080,N,55,F
9081,N,87,M
9082,S,0,_
9083,N,65,M
9084,N,48,M
9085,N,62,F
9086,N,59,M
9087,N,32,F
9088,N,62,F
9089,N,74,M
9090,N,51,M
9091,N,80,M
9092,N,54,F
9093,S,0,_
9094,N,64,M
9095,N,62,M
9096,N,75,F
9097,N,75,M
9098,N,63,M
9099,N,56,M
9100,N,81,F
9101,N,42,F
9102,N,45,M
9103,N,40,M
9104,N,57,M
9105,N,60,M
9106,N,82,M
9107,N,55,M
9108,N,44,F
9109,S,0,_
9110,N,58,M
9111,N,74,M
9112,N,58,F
9113,N,84,F
9114,N,51,M
9115,N,46,F
9116,N,44,F
9117,N,39,M
9118,N,71,F
9119,N,70,M
9120,N,30,M
9121,N,39,F
9122,N,81,M
9123,N,80,M
9124,N,28,M
9125,N,62,M
9126,N,55,M
9127,N,51,F
9128,N,43,M
9129,N,59,M
9130,N,51,F
9131,S,0,_
9132,N,71,F
9133,N,81,M
9134,N,52,F
9135,N,28,M
9136,N,65,M
9137,N,49,F
9138,S,0,_
9139,N,34,F
9140,N,63,F
9141,N,62,M
9142,N,77,M
9143,N,58,M
9144,N,53,M
9145,N,28,M
9146,N,49,M
9147,N,50,M
9148,N,57,M
9149,N,26,M
9150,N,44,F
9151,N,67,F
9152,S,0,_
9153,S,0,_
9154,N,61,F
9155,N,58,F
9156,N,60,F
9157,N,61,F
9158,N,58,F
9159,N,60,F
9160,N,74,M
9161,N,64,M
9162,N,76,M
9163,N,61,M
9164,N,61,F
9165,N,28,F
9166,N,79,M
9167,S,0,_
9168,N,68,M
9169,N,65,M
9170,N,62,F
9171,N,44,M
9172,N,62,M
9173,N,57,M
9174,N,32,M
9175,N,48,F
9176,N,64,M
9177,N,60,F
9178,N,71,F
9179,N,55,M
9180,N,53,M
9181,S,0,_
9182,N,61,F
9183,N,33,M
9184,N,72,M
9185,N,51,M
9186,N,70,F
9187,N,41,M
9188,S,0,_
9189,N,67,F
9190,S,0,_
9191,N,62,F
9192,N,58,M
9193,N,47,F
9194,N,46,F
9195,N,70,M
9196,N,57,M
9197,N,35,F
9198,N,51,M
9199,N,33,M
9200,S,0,_
9201,N,32,F
9202,N,59,F
9203,N,39,M
9204,S,0,_
9205,S,0,_
9206,N,61,M
9207,S,0,_
9208,N,67,M
9209,N,51,F
9210,N,66,M
9211,N,52,M
9212,N,61,M
9213,N,44,F
9214,N,73,M
9215,N,77,M
9216,S,0,_
9217,N,49,F
9218,N,36,F
9219,N,36,M
9220,N,88,M
9221,S,0,_
9222,N,51,F
9223,N,65,M
9224,N,33,M
9225,N,86,M
9226,S,0,_
9227,N,71,M
9228,N,83,F
9229,N,51,F
9230,N,48,M
9231,N,62,F
9232,N,27,F
9233,N,39,F
9234,N,44,F
9235,N,75,M
9236,N,82,M
9237,N,74,F
9238,N,60,F
9239,N,74,M
9240,N,39,M
9241,N,36,M
9242,S,0,_
9243,N,49,M
9244,N,47,M
9245,N,69,M
9246,N,43,M
9247,N,33,M
9248,N,65,M
9249,N,65,M
9250,S,0,_
9251,N,66,M
9252,N,53,F
9253,N,60,F
9254,N,37,F
9255,N,63,M
9256,N,43,F
9257,N,71,M
9258,N,54,F
9259,S,0,_
9260,N,82,M
9261,N,74,F
9262,N,53,M
9263,N,68,M
9264,N,56,M
9265,N,56,F
9266,N,29,F
9267,N,32,M
9268,N,64,M
9269,N,26,F
9270,S,0,_
9271,N,51,F
9272,N,65,F
9273,S,0,_
9274,N,59,M
9275,N,44,F
9276,N,58,F
9277,S,0,_
9278,N,47,M
9279,N,52,F
9280,N,79,M
9281,N,58,F
9282,S,0,_
9283,N,49,F
9284,N,67,M
9285,N,77,M
9286,N,73,M
9287,N,79,M
9288,N,46,F
9289,N,75,M
9290,S,0,_
9291,N,46,F
9292,N,64,F
9293,N,63,M
9294,N,51,F
9295,N,41,F
9296,N,55,F
9297,S,0,_
9298,N,71,M
9299,S,0,_
9300,N,58,M
9301,N,64,M
9302,N,47,M
9303,N,52,F
9304,N,57,F
9305,N,60,F
9306,S,0,_
9307,N,56,M
9308,N,46,M
9309,N,75,F
9310,S,0,_
9311,S,0,_
9312,N,47,M
9313,N,87,M
9314,N,82,F
9315,N,59,M
9316,N,66,M
9317,N,62,F
9318,N,52,F
9319,N,33,M
9320,N,44,M
9321,N,62,M
9322,N,62,F
9323,N,28,M
9324,N,69,M
9325,N,49,F
9326,N,75,M
9327,N,62,M
9328,N,67,M
9329,N,34,M
9330,S,0,_
9331,N,52,F
9332,N,76,M
9333,N,52,F
9334,N,77,F
9335,N,46,M
9336,N,63,M
9337,N,74,M
9338,N,46,F
9339,N,45,F
9340,N,63,M
9341,N,42,M
9342,N,55,M
9343,N,48,F
9344,N,71,F
9345,N,55,F
9346,N,60,M
9347,N,55,F
9348,N,79,M
9349,N,66,F
9350,N,56,M
9351,N,79,F
9352,N,50,F
9353,N,54,F
9354,N,67,M
9355,N,72,M
9356,N,57,M
9357,N,66,M
9358,N,46,M
9359,N,61,M
9360,N,55,M
9361,N,84,F
9362,N,44,F
9363,N,85,F
9364,N,62,M
9365,N,78,M
9366,N,66,M
9367,N,60,F
9368,N,57,F
9369,N,39,M
9370,N,64,M
9371,S,0,_
9372,N,30,M
9373,N,53,F
9374,N,65,M
9375,N,31,F
9376,N,41,F
9377,N,60,F
9378,N,92,F
9379,N,42,F
9380,N,71,M
9381,N,71,M
9382,N,59,F
9383,N,76,F
9384,N,74,F
9385,S,0,_
9386,N,63,M
9387,N,52,F
9388,N,67,M
9389,N,82,M
9390,N,34,M
9391,N,68,M
9392,N,55,M
9393,N,82,F
9394,N,72,F
9395,N,57,F
9396,N,59,M
9397,S,0,_
9398,N,75,M
9399,N,82,M
9400,N,58,M
9401,N,78,M
9402,N,68,M
9403,N,45,F
9404,N,59,M
9405,N,56,F
9406,N,57,M
9407,N,50,M
9408,N,40,M
9409,N,19,M
9410,N,48,F
9411,N,67,M
9412,N,42,M
9413,N,69,F
9414,N,67,F
9415,S,0,_
9416,N,50,F
9417,N,78,M
9418,N,80,F
9419,N,21,M
9420,N,49,M
9421,N,73,M
9422,N,60,F
9423,N,45,M
9424,N,48,M
9425,N,80,M
9426,N,75,M
9427,N,72,M
9428,N,58,M
9429,N,51,M
9430,N,63,F
9431,N,59,M
9432,N,44,M
9433,N,57,M
9434,N,58,M
9435,N,62,F
9436,N,66,F
9437,N,55,F
9438,N,46,M
9439,N,87,F
9440,N,67,M
9441,N,53,M
9442,N,82,M
9443,N,30,M
9444,N,49,M
9445,N,40,F
9446,N,69,M
9447,N,78,F
9448,N,85,M
9449,S,0,_
9450,N,71,M
9451,N,72,M
9452,N,68,M
9453,N,61,M
9454,S,0,_
9455,N,69,M
9456,N,35,M
9457,N,76,F
9458,N,70,F
9459,N,49,F
9460,S,0,_
9461,S,0,_
9462,N,68,F
9463,N,57,M
9464,N,62,M
9465,N,70,M
9466,N,60,M
9467,N,53,M
9468,N,48,F
9469,N,61,F
9470,N,64,F
9471,N,53,M
9472,N,70,F
9473,N,51,M
9474,N,65,M
9475,N,43,F
9476,S,0,_
9477,S,0,_
9478,N,49,F
9479,N,68,M
9480,S,0,_
9481,N,60,F
9482,N,76,M
9483,N,57,F
9484,N,77,M
9485,N,46,F
9486,N,60,F
9487,N,68,M
9488,N,36,M
9489,N,56,F
9490,N,58,F
9491,N,51,M
9492,S,0,_
9493,N,71,M
9494,N,87,M
9495,N,71,M
9496,N,68,F
9497,N,57,M
9498,N,54,M
9499,N,90,M
9500,N,40,M
9501,S,0,_
9502,N,34,M
9503,N,60,F
9504,S,0,_
9505,N,59,F
9506,N,60,M
9507,N,63,F
9508,N,62,M
9509,N,69,F
9510,N,62,M
9511,N,60,F
9512,N,50,F
9513,N,42,M
9514,N,44,M
9515,N,67,M
9516,N,37,M
9517,N,83,F
9518,N,58,F
9519,N,38,F
9520,N,82,F
9521,N,22,M
9522,N,81,F
9523,N,51,F
9524,N,36,M
9525,N,64,M
9526,N,64,M
9527,N,66,F
9528,N,70,M
9529,N,61,M
9530,N,32,M
9531,N,31,F
9532,N,72,F
9533,N,25,M
9534,N,59,F
9535,N,41,M
9536,S,0,_
9537,N,83,F
9538,S,0,_
9539,N,69,M
9540,N,75,M
9541,N,61,F
9542,N,50,M
9543,N,34,M
9544,N,82,M
9545,N,59,F
9546,N,54,F
9547,N,43,F
9548,N,41,F
9549,N,56,M
9550,N,64,M
9551,N,48,M
9552,S,0,_
9553,S,0,_
9554,N,46,M
9555,N,37,F
9556,N,51,F
9557,N,57,M
9558,N,61,M
9559,N,52,F
9560,N,37,F
9561,N,76,F
9562,N,60,M
9563,N,52,M
9564,N,37,M
9565,N,61,M
9566,N,85,M
9567,N,65,M
9568,S,0,_
9569,N,65,F
9570,N,71,F
9571,N,26,M
9572,N,47,M
9573,N,46,M
9574,N,78,M
9575,N,60,F
9576,N,32,F
9577,N,35,M
9578,N,41,M
9579,N,74,M
9580,N,45,M
9581,N,50,M
9582,S,0,_
9583,N,45,M
9584,N,51,F
9585,N,48,M
9586,N,70,F
9587,N,49,F
9588,N,36,M
9589,N,34,M
9590,N,59,F
9591,N,70,F
9592,N,65,M
9593,N,90,M
9594,N,52,F
9595,N,68,M
9596,N,49,F
9597,N,72,M
9598,N,66,M
9599,S,0,_
9600,N,43,M
9601,N,51,M
9602,N,43,F
9603,N,68,M
9604,S,0,_
9605,N,70,F
9606,S,0,_
9607,N,68,M
9608,N,49,M
9609,N,44,M
9610,S,0,_
9611,N,53,F
9612,N,59,M
9613,N,54,F
9614,N,50,M
9615,N,44,M
9616,N,66,M
9617,N,29,F
9618,N,59,M
9619,N,61,M
9620,N,53,F
9621,N,71,M
9622,S,0,_
9623,N,37,M
9624,S,0,_
9625,N,53,F
9626,N,62,M
9627,N,59,M
9628,N,60,M
9629,N,26,M
9630,N,73,F
9631,S,0,_
9632,N,75,M
9633,N,54,M
9634,N,57,F
9635,N,57,M
9636,N,80,M
9637,S,0,_
9638,N,56,M
9639,N,36,M
9640,N,40,M
9641,N,36,M
9642,N,35,F
9643,N,51,M
9644,N,29,F
9645,N,59,F
9646,N,68,M
9647,N,63,M
9648,N,86,M
9649,N,24,M
9650,N,54,F
9651,N,37,M
9652,N,80,F
9653,N,38,F
9654,N,41,F
9655,N,74,F
9656,N,45,F
9657,N,88,F
9658,N,65,F
9659,N,62,F
9660,N,63,M
9661,N,87,M
9662,N,35,M
9663,N,61,M
9664,N,45,M
9665,N,64,F
9666,N,51,M
9667,S,0,_
9668,N,55,F
9669,N,69,F
9670,N,78,M
9671,N,47,M
9672,N,28,M
9673,N,54,F
9674,N,62,F
9675,N,67,F
9676,N,56,M
9677,N,76,M
9678,N,56,F
9679,S,0,_
9680,N,70,M
9681,N,82,M
9682,N,48,M
9683,N,47,M
9684,N,59,F
9685,N,54,M
9686,N,61,M
9687,S,0,_
9688,N,54,M
9689,N,74,M
9690,N,78,M
9691,N,59,M
9692,S,0,_
9693,N,66,F
9694,N,37,M
9695,N,62,M
9696,N,24,M
9697,N,59,M
9698,N,85,F
9699,N,54,F
9700,N,73,F
9701,N,34,M
9702,N,69,F
9703,N,66,M
9704,N,62,M
9705,N,43,F
9706,N,68,F
9707,N,47,M
9708,N,79,M
9709,N,66,M
9710,N,47,F
9711,N,65,F
9712,S,0,_
9713,N,57,F
9714,N,31,M
9715,N,50,F
9716,N,46,F
9717,N,23,M
9718,N,56,F
9719,N,30,M
9720,N,54,M
9721,S,0,_
9722,N,78,M
9723,N,62,F
9724,N,51,F
9725,N,25,M
9726,N,50,F
9727,N,42,M
9728,S,0,_
9729,N,57,F
9730,N,46,F
9731,S,0,_
9732,S,0,_
9733,N,40,M
9734,N,87,F
9735,N,57,M
9736,N,30,M
9737,N,55,M
9738,S,0,_
9739,N,58,M
9740,N,25,M
9741,N,26,M
9742,N,46,M
9743,N,46,F
9744,N,53,M
9745,N,54,F
9746,N,59,F
9747,N,54,F
9748,N,76,M
9749,N,59,M
9750,N,77,F
9751,N,69,F
9752,N,63,F
9753,N,52,F
9754,N,74,M
9755,N,36,M
9756,N,70,M
9757,N,67,F
9758,N,57,M
9759,N,26,M
9760,N,53,F
9761,N,34,M
9762,S,0,_
9763,N,56,M
9764,N,69,M
9765,N,66,F
9766,N,53,M
9767,N,50,M
9768,N,68,M
9769,N,32,F
9770,N,35,M
9771,N,82,M
9772,N,47,F
9773,N,36,M
9774,N,53,F
9775,N,61,F
9776,N,50,M
9777,N,29,M
9778,N,55,F
9779,N,79,M
9780,N,40,F
9781,S,0,_
9782,N,65,F
9783,N,36,F
9784,N,73,F
9785,N,52,F
9786,N,63,F
9787,N,83,M
9788,N,34,F
9789,N,28,F
9790,N,78,F
9791,N,43,M
9792,N,31,F
9793,N,88,F
9794,N,53,F
9795,N,44,F
9796,N,63,M
9797,N,60,F
9798,S,0,_
9799,N,60,M
9800,N,64,M
9801,N,40,F
9802,N,55,F
9803,N,63,M
9804,N,83,M
9805,N,81,M
9806,N,44,F
9807,N,66,M
9808,N,56,M
9809,N,66,F
9810,N,55,M
9811,N,57,F
9812,N,63,F
9813,N,62,F
9814,N,49,F
9815,N,60,F
9816,N,27,M
9817,N,53,F
9818,N,61,F
9819,N,37,F
9820,N,41,F
9821,N,62,M
9822,N,40,M
9823,N,66,M
9824,N,29,F
9825,N,75,F
9826,N,39,M
9827,N,67,M
9828,N,56,F
9829,N,37,M
9830,N,29,M
9831,N,76,M
9832,S,0,_
9833,N,32,F
9834,N,84,M
9835,N,71,M
9836,N,33,M
9837,N,59,M
9838,N,47,F
9839,N,80,M
9840,N,87,M
9841,N,60,F
9842,N,56,M
9843,N,47,F
9844,N,58,M
9845,N,71,F
9846,N,75,M
9847,N,66,F
9848,N,64,F
9849,N,54,F
9850,N,46,M
9851,N,41,F
9852,N,68,M
9853,N,74,F
9854,N,67,M
9855,N,34,M
9856,N,56,M
9857,N,74,F
9858,N,61,M
9859,N,52,F
9860,N,64,M
9861,N,38,F
9862,N,39,M
9863,S,0,_
9864,S,0,_
9865,N,49,M
9866,N,52,M
9867,N,77,F
9868,N,35,M
9869,N,61,F
9870,N,55,M
9871,N,63,M
9872,N,82,M
9873,S,0,_
9874,N,62,M
9875,N,71,M
9876,N,50,M
9877,N,77,M
9878,N,68,M
9879,N,47,M
9880,N,35,M
9881,N,43,M
9882,N,55,M
9883,N,66,M
9884,N,75,F
9885,N,30,F
9886,N,45,F
9887,N,77,F
9888,N,45,M
9889,N,53,M
9890,S,0,_
9891,N,63,M
9892,N,52,F
9893,N,33,M
9894,N,65,F
9895,N,46,M
9896,N,60,M
9897,N,58,M
9898,N,46,F
9899,N,40,F
9900,N,44,F
9901,N,72,M
9902,S,0,_
9903,N,58,M
9904,N,64,F
9905,N,59,M
9906,N,62,M
9907,N,52,F
9908,N,59,F
9909,N,69,M
9910,N,55,M
9911,N,51,M
9912,N,59,F
9913,N,68,M
9914,N,31,M
9915,N,66,M
9916,N,67,M
9917,N,23,M
9918,N,79,M
9919,N,37,M
9920,N,62,F
9921,N,44,M
9922,N,56,M
9923,N,81,F
9924,N,70,F
9925,N,60,F
9926,N,64,M
9927,N,54,M
9928,N,81,M
9929,N,55,M
9930,N,65,M
9931,N,50,M
9932,N,36,F
9933,N,64,M
9934,S,0,_
9935,N,57,M
9936,N,66,M
9937,N,61,M
9938,N,56,F
9939,N,47,M
9940,N,62,M
9941,S,0,_
9942,N,56,F
9943,N,29,F
9944,N,23,M
9945,N,62,F
9946,S,0,_
9947,N,27,F
9948,N,86,M
9949,S,0,_
9950,N,57,M
9951,N,54,F
9952,N,61,F
9953,N,71,M
9954,N,49,M
9955,N,22,M
9956,N,74,M
9957,N,56,F
9958,N,71,M
9959,N,57,F
9960,S,0,_
9961,N,48,M
9962,S,0,_
9963,N,51,F
9964,N,29,F
9965,N,58,M
9966,N,59,F
9967,N,26,M
9968,N,49,F
9969,N,51,M
9970,N,53,M
9971,N,69,M
9972,N,56,F
9973,N,78,M
9974,N,84,M
9975,N,79,M
9976,N,57,M
9977,N,71,M
9978,N,82,M
9979,N,70,M
9980,N,53,F
9981,N,85,M
9982,N,53,F
9983,N,58,F
9984,N,74,F
9985,N,38,F
9986,N,48,M
9987,S,0,_
9988,N,78,M
9989,N,61,F
9990,N,66,M
9991,N,82,F
9992,N,55,F
9993,N,51,F
9994,N,69,M
9995,N,58,F
9996,S,0,_
9997,N,56,F
9998,N,46,F
9999,N,61,F
10000,N,76,M
10001,N,58,M
10002,N,43,F
10003,N,53,M
10004,N,60,F
10005,N,55,M
10006,N,53,M
10007,N,33,M
10008,N,46,F
10009,N,51,F
10010,N,60,M
10011,S,0,_
10012,N,55,F
10013,N,86,M
10014,N,44,M
10015,N,48,M
10016,N,66,M
10017,N,65,M
10018,N,74,M
10019,N,59,M
10020,N,76,M
10021,S,0,_
10022,N,52,M
10023,N,27,F
10024,N,53,F
10025,N,79,F
10026,S,0,_
10027,N,59,F
10028,N,56,F
10029,N,51,M
10030,N,57,M
10031,N,57,M
10032,N,72,M
10033,N,48,F
10034,N,35,M
10035,S,0,_
10036,N,37,M
10037,S,0,_
10038,S,0,_
10039,N,45,M
10040,N,62,M
10041,N,64,M
10042,N,47,M
10043,N,53,F
10044,N,55,F
10045,N,67,F
10046,N,68,F
10047,N,62,M
10048,N,58,M
10049,S,0,_
10050,N,31,M
10051,N,57,M
10052,S,0,_
10053,N,83,M
10054,N,55,M
10055,N,58,F
10056,N,80,M
10057,N,59,F
10058,N,49,M
10059,N,66,M
10060,N,53,F
10061,N,48,F
10062,N,71,M
10063,N,63,M
10064,N,63,M
10065,N,48,F
10066,N,55,F
10067,N,44,M
10068,N,39,F
10069,N,58,F
10070,N,49,M
10071,N,57,M
10072,N,76,M
10073,N,70,M
10074,N,35,M
10075,N,27,M
10076,N,56,M
10077,N,54,F
10078,N,51,F
10079,N,77,M
10080,N,30,M
10081,N,26,M
